,run,root,Image1,Image2,IT_root_im1,IT_root_im2,IT_im1_im2,V2_root_im1,V2_root_im2,V2_im1_im2,cat_root,cat_im1,cat_im2,concept_root,concept_im1,concept_im2,V2_im2_minus_im1,IT_im2_minus_im1,IT_most_similar,V2_most_similar,left_right,left_right_root,LeftIm,RightIm,IT_most_similar_lr,V2_most_similar_lr,rew_probs,block_order,sub,resp,lr_root,choice_rt,choice,choice_bin,resp_bin,decision_dur,run_mode,root_times,choice_times,feedback_times,rew,isi_root,isi_choice,iti,bank,choice_incl_late_responses,choice_bin_incl_late_responses,resp_bin_incl_late_responses,choice_rt_incl_late_responses
56,3,36_1.jpg,36_2.jpg,36_3.jpg,-0.152960886,0.33928512200000005,0.14926685,0.09522053800000001,-0.007765415,0.035902355,nacho,steamroller,notebook,food,vehicle,Unclassified,-0.102985953,0.492246008,im2,im1,left,left,36_2.jpg,36_3.jpg,right,left,1.0,IT,401,2,left,0.7806086670025252,Image2,1.0,0.0,1,behavior,100.14444483397529,105.14925399998901,111.16051037498983,1.0,3,5,9,17,Image2,1.0,0.0,0.7806086670025252
57,3,37_1.jpg,37_2.jpg,37_3.jpg,0.031977617,0.5122112910000001,0.029727645,-0.012100719,0.11194591400000001,0.045729475,lamp,windsock,goblet,furniture,Unclassified,container,0.124046633,0.480233674,im2,im2,left,right,37_2.jpg,37_3.jpg,right,right,1.0,IT,401,2,right,0.6092917920323089,Image2,1.0,0.0,1,behavior,121.17139729199698,129.1768915419816,133.18244599999161,1.0,6,3,2,17,Image2,1.0,0.0,0.6092917920323089
58,3,142_1.jpg,142_2.jpg,142_3.jpg,0.13266423,0.747699291,-0.010393287,0.033774648,0.072919283,0.06259627400000001,wine,recliner,syrup,food,furniture,food,0.039144635,0.6150350609999999,im2,im2,right,left,142_3.jpg,142_2.jpg,left,left,1.0,IT,401,1,left,0.5500962500227615,Image2,1.0,1.0,1,behavior,136.18757687497418,142.19781766697997,146.20319312502397,1.0,4,3,6,17,Image2,1.0,1.0,0.5500962500227615
59,3,132_1.jpg,132_2.jpg,132_3.jpg,-0.010187735,0.46721021100000004,-0.029018954,0.075873627,0.036976687,0.033400467999999996,wineglass,arch,ribbon,container,Unclassified,Unclassified,-0.03889694,0.477397946,im2,im1,right,left,132_3.jpg,132_2.jpg,left,right,1.0,IT,401,2,left,0.7238732089754194,Image1,0.0,0.0,1,behavior,153.20942204201128,161.21396987501066,169.2225686670281,0.0,6,7,3,17,Image1,0.0,0.0,0.7238732089754194
60,3,47_1.jpg,47_2.jpg,47_3.jpg,-0.16054444699999998,0.43909011700000006,-0.34107044,0.004408888,0.12343745,0.039870092999999995,test_tube,zebra,razor_blade,Unclassified,animal,tool,0.11902856199999999,0.599634564,im2,im2,left,left,47_2.jpg,47_3.jpg,right,right,1.0,IT,401,2,left,0.5376538340351544,Image2,1.0,0.0,1,behavior,173.22924658400007,179.23390962497797,185.24271212500753,1.0,4,5,5,17,Image2,1.0,0.0,0.5376538340351544
61,3,230_1.jpg,230_2.jpg,230_3.jpg,0.135614515,0.616691532,0.109100411,0.063976859,0.078338033,0.032699898,pretzel,dandelion,pill,food,plant,Unclassified,0.014361174000000003,0.4810770170000001,im2,im2,left,left,230_2.jpg,230_3.jpg,right,right,1.0,IT,401,1,left,0.6360207500401884,Image1,0.0,1.0,1,behavior,191.25015504198382,199.25602799997432,205.26238829200156,0.0,6,5,5,17,Image1,0.0,1.0,0.6360207500401884
62,3,249_1.jpg,249_2.jpg,249_3.jpg,0.043924124,0.654273248,0.35596642,0.019237359,0.16974724300000002,0.056648252,bike,deodorant,bike,container,Unclassified,container,0.15050988399999998,0.610349124,im2,im2,left,right,249_2.jpg,249_3.jpg,right,right,1.0,IT,401,2,right,0.46317974996054545,Image2,1.0,0.0,1,behavior,211.2687389170169,216.27457670902368,221.28046779200668,1.0,3,4,5,17,Image2,1.0,0.0,0.46317974996054545
63,3,62_1.jpg,62_2.jpg,62_3.jpg,-0.17914617600000002,0.672751223,-0.08292376900000001,0.102487588,0.049329035,0.040508425,sponge,hyena,candle,Unclassified,animal,Unclassified,-0.053158553,0.851897399,im2,im1,right,left,62_3.jpg,62_2.jpg,left,right,1.0,IT,401,1,left,0.4895027919556014,Image2,1.0,1.0,1,behavior,227.2867026249878,236.290931000025,243.2979289169889,1.0,7,6,4,17,Image2,1.0,1.0,0.4895027919556014
64,3,222_1.jpg,222_2.jpg,222_3.jpg,-0.081866074,0.278875542,-0.283106736,0.09614535199999999,0.041316721,0.063759728,macaroni,sprinkler,highlighter,Unclassified,Unclassified,Unclassified,-0.054828630999999996,0.360741616,im2,im1,left,right,222_2.jpg,222_3.jpg,right,left,1.0,IT,401,1,right,0.5945612919749692,Image1,0.0,1.0,1,behavior,248.30786633398384,256.31240479199914,260.3184960000217,0.0,6,3,5,17,Image1,0.0,1.0,0.5945612919749692
65,3,43_1.jpg,43_2.jpg,43_3.jpg,-0.135991602,0.47382336399999997,-0.15953957300000002,0.097409885,0.038986865,0.06157364,sandbag,raccoon,turtleneck,container,animal,clothing,-0.05842302,0.6098149660000001,im2,im1,right,right,43_3.jpg,43_2.jpg,left,right,1.0,IT,401,2,right,0.5389420830179006,Image1,0.0,0.0,1,behavior,266.32433112501167,270.329871791997,277.33647491701413,0.0,2,6,4,17,Image1,0.0,0.0,0.5389420830179006
66,3,117_1.jpg,117_2.jpg,117_3.jpg,0.22512160899999997,0.47690519299999995,0.20094029300000002,0.15821929,0.036895934,0.071113724,gallows,grenade,extinguisher,Unclassified,Unclassified,Unclassified,-0.12132335600000002,0.251783584,im2,im1,right,left,117_3.jpg,117_2.jpg,left,right,1.0,IT,401,1,left,,missed,,,1,behavior,282.3428508340148,289.34847762499703,296.3484864169732,,5,6,3,17,Image2,1.0,1.0,1.2010054999846034
67,3,165_1.jpg,165_2.jpg,165_3.jpg,-0.207467714,0.642721664,-0.250883848,0.112638018,0.026678219,0.025554132,graffiti,raccoon,altar,Unclassified,animal,Unclassified,-0.085959799,0.8501893779999999,im2,im1,left,left,165_2.jpg,165_3.jpg,right,left,1.0,IT,401,2,left,0.3720446670195088,Image2,1.0,0.0,1,behavior,300.35549320897553,305.3604807499796,311.3676907920162,1.0,3,5,4,17,Image2,1.0,0.0,0.3720446670195088
68,3,42_1.jpg,42_2.jpg,42_3.jpg,-0.19051054,0.428147391,-0.177316158,0.027124811000000002,0.078207369,0.070848756,sorbet,snowmobile,peanut,dessert,container,fruit,0.051082558,0.618657931,im2,im2,left,right,42_2.jpg,42_3.jpg,right,right,1.0,IT,401,2,right,0.633117042016238,Image2,1.0,0.0,1,behavior,316.37426791701,324.3815490420093,330.3890140419826,1.0,6,5,6,17,Image2,1.0,0.0,0.633117042016238
69,3,196_1.jpg,196_2.jpg,196_3.jpg,-0.355478799,0.8543257209999999,-0.319835176,0.031596068,0.137118346,0.042584763,christmas_card,reindeer,christmas_card,Unclassified,animal,Unclassified,0.10552227800000001,1.20980452,im2,im2,right,right,196_3.jpg,196_2.jpg,left,left,1.0,IT,401,1,right,0.4293254579533823,Image2,1.0,1.0,1,behavior,337.39433883398306,343.4002497920301,348.4074441670091,1.0,4,4,3,17,Image2,1.0,1.0,0.4293254579533823
70,3,211_1.jpg,211_2.jpg,211_3.jpg,-0.035304515,0.202636819,-0.18962959100000001,0.04544336400000001,0.070989945,0.050837909,thimble,carriage,pesto,container,container,food,0.025546581000000002,0.23794133399999998,im2,im2,right,left,211_3.jpg,211_2.jpg,left,left,1.0,IT,401,1,left,0.4674821670050733,Image2,1.0,1.0,1,behavior,352.41445633402327,359.4203214169829,367.4275338749867,1.0,5,7,3,17,Image2,1.0,1.0,0.4674821670050733
71,3,85_1.jpg,85_2.jpg,85_3.jpg,-0.334018823,0.7526816479999999,-0.298669752,0.08103959,-0.005089357,0.042297537999999996,cantaloupe,quad,grater,fruit,Unclassified,Unclassified,-0.086128947,1.086700471,im2,im1,left,right,85_2.jpg,85_3.jpg,right,left,1.0,IT,401,1,right,0.6462645829888061,Image1,0.0,1.0,1,behavior,371.4343170420034,377.4408322920208,381.44771866698284,0.0,4,3,2,17,Image1,0.0,1.0,0.6462645829888061
72,3,28_1.jpg,28_2.jpg,28_3.jpg,0.46799072399999997,0.8234055859999999,0.329765997,0.148716444,0.010280796,0.041002591,cereal,chip,caviar,Unclassified,Unclassified,Unclassified,-0.138435648,0.35541486200000005,im2,im1,left,left,28_2.jpg,28_3.jpg,right,left,1.0,IT,401,2,left,0.5386685830308124,Image2,1.0,0.0,1,behavior,384.45660766703077,390.4627909589908,396.4704571249895,1.0,4,5,6,17,Image2,1.0,0.0,0.5386685830308124
73,3,292_1.jpg,292_2.jpg,292_3.jpg,-0.29641534,0.9252348020000001,-0.316832987,0.058604123,0.11172625800000001,0.062247072,orange,crucifix,grapefruit,fruit,Unclassified,fruit,0.053122135,1.221650142,im2,im2,right,right,292_3.jpg,292_2.jpg,left,left,1.0,IT,401,1,right,0.3794486249680631,Image2,1.0,1.0,1,behavior,403.47610045899637,412.48149287502747,416.4879061250249,1.0,7,3,6,17,Image2,1.0,1.0,0.3794486249680631
74,3,55_1.jpg,55_2.jpg,55_3.jpg,0.162845676,0.885547593,0.123152482,0.165830569,0.07907706,0.141720904,badger,ivy,badger,animal,plant,animal,-0.086753509,0.7227019170000001,im2,im1,left,right,55_2.jpg,55_3.jpg,right,left,1.0,IT,401,2,right,0.6496499999775551,Image2,1.0,0.0,1,behavior,423.49395625002217,429.49985908402596,433.5062412500265,1.0,4,3,3,17,Image2,1.0,0.0,0.6496499999775551
75,4,265_1.jpg,265_2.jpg,265_3.jpg,-0.23270527600000002,0.621456829,-0.293161386,0.116622724,0.025837528,0.047641607,folder,tumbleweed,hot_tub,Unclassified,plant,container,-0.090785196,0.854162105,im2,im1,left,left,265_2.jpg,265_3.jpg,right,left,1.0,IT,401,2,left,0.5950269579770975,Image2,1.0,0.0,1,behavior,1.0056409999961033,5.009167334006634,9.015975249989424,1.0,2,3,3,19,Image2,1.0,0.0,0.5950269579770975
76,4,56_1.jpg,56_2.jpg,56_3.jpg,-0.193785254,0.532713526,-0.20278267100000003,0.13136093699999998,0.009871197,0.025994927999999997,cart,ant,pulley,container,animal,Unclassified,-0.12148974,0.72649878,im2,im1,right,right,56_3.jpg,56_2.jpg,left,right,1.0,IT,401,1,right,0.5662835839902982,Image2,1.0,1.0,1,behavior,13.021964916959405,21.02688737498829,25.03572612500284,1.0,6,3,5,19,Image2,1.0,1.0,0.5662835839902982
77,4,46_1.jpg,46_2.jpg,46_3.jpg,0.025355852,0.642297541,0.017304751,0.167203447,0.064982207,0.051389479,ostrich,shoe,camel,animal,Unclassified,animal,-0.10222124,0.616941689,im2,im1,left,right,46_2.jpg,46_3.jpg,right,left,1.0,IT,401,2,right,0.5203845420037396,Image2,1.0,0.0,1,behavior,31.041464250010904,40.04499287495855,47.051504875009414,1.0,7,6,4,19,Image2,1.0,0.0,0.5203845420037396
78,4,98_1.jpg,98_2.jpg,98_3.jpg,-0.400573061,0.8134602940000001,-0.395342944,0.027926354,0.162484834,0.01767992,cornmeal,roof_rack,grapefruit,food,Unclassified,fruit,0.13455847999999998,1.214033355,im2,im2,right,right,98_3.jpg,98_2.jpg,left,left,1.0,IT,401,1,right,0.6745108749601059,Image2,1.0,1.0,1,behavior,52.05680416699033,57.06267887499416,63.06817766698077,1.0,3,5,5,19,Image2,1.0,1.0,0.6745108749601059
79,4,190_1.jpg,190_2.jpg,190_3.jpg,-0.42719511,0.793071552,-0.42137371700000004,0.045625963,0.06994480900000001,0.05440086400000001,juicer1,barbed_wire,oatmeal,animal,Unclassified,food,0.024318846,1.220266662,im2,im2,left,right,190_2.jpg,190_3.jpg,right,right,1.0,IT,401,2,right,0.7073857500217855,Image2,1.0,0.0,1,behavior,69.07553641695995,75.08135262498399,79.08778558397898,1.0,4,3,3,19,Image2,1.0,0.0,0.7073857500217855
80,4,51_1.jpg,51_2.jpg,51_3.jpg,-0.09541398300000001,0.6313599089999999,-0.15210908199999998,0.043060367999999995,0.08368163099999999,0.058342443,coconut,wreck,dumpling,fruit,vehicle,Unclassified,0.040621263000000005,0.7267738920000001,im2,im2,left,left,51_2.jpg,51_3.jpg,right,right,1.0,IT,401,2,left,0.6365939169772901,Image2,1.0,0.0,1,behavior,83.09362720896024,91.09875504201045,97.11104175000219,1.0,6,5,3,19,Image2,1.0,0.0,0.6365939169772901
81,4,204_1.jpg,204_2.jpg,204_3.jpg,0.100306561,0.230921853,-0.280581984,0.09823495,0.026289233,0.027991882000000003,bathtub,poodle,soda,container,animal,food,-0.071945717,0.130615292,im2,im1,right,left,204_3.jpg,204_2.jpg,left,right,1.0,IT,401,2,left,0.4749697910156101,Image1,0.0,0.0,1,behavior,101.11646433395799,109.12097683397587,113.12794870900689,0.0,6,3,6,19,Image1,0.0,0.0,0.4749697910156101
82,4,236_1.jpg,236_2.jpg,236_3.jpg,-0.197335796,0.29131761100000003,-0.073125534,0.15448162599999998,0.05123657,0.08051971,duct_tape,speedboat,banner,Unclassified,vehicle,Unclassified,-0.103245056,0.48865340700000004,im2,im1,left,left,236_2.jpg,236_3.jpg,right,left,1.0,IT,401,2,left,0.6445299169863574,Image2,1.0,0.0,1,behavior,120.13670104200719,127.14030966698192,134.14832408400252,1.0,5,6,6,19,Image2,1.0,0.0,0.6445299169863574
83,4,66_1.jpg,66_2.jpg,66_3.jpg,-0.192795145,0.6622133889999999,-0.201952978,0.099169915,-0.009270101,-0.001795677,pomegranate,gondola,okra,fruit,vehicle,fruit,-0.108440016,0.8550085340000001,im2,im1,right,left,66_3.jpg,66_2.jpg,left,right,1.0,IT,401,1,left,0.5046461669844575,Image2,1.0,1.0,1,behavior,141.153125834011,147.15931324998382,155.1671812919667,1.0,4,7,3,19,Image2,1.0,1.0,0.5046461669844575
84,4,159_1.jpg,159_2.jpg,159_3.jpg,-0.065405304,0.668880629,-0.019457609,-0.003596128,0.15060363300000001,0.036593739,backpack,wasp,sweatsuit,container,animal,clothing,0.154199761,0.734285933,im2,im2,left,right,159_2.jpg,159_3.jpg,right,right,1.0,IT,401,2,right,0.5465809580055065,Image2,1.0,0.0,1,behavior,159.1725080839824,165.1760264589684,171.1834302499774,1.0,4,5,6,19,Image2,1.0,0.0,0.5465809580055065
85,4,273_1.jpg,273_2.jpg,273_3.jpg,-0.22593119899999997,0.738836072,-0.200418205,0.06709720799999999,0.008009294,-0.0012306189999999999,daisy,quad,flower,plant,Unclassified,plant,-0.05908791400000001,0.9647672709999999,im2,im1,left,right,273_2.jpg,273_3.jpg,right,left,1.0,IT,401,2,right,0.4405235410085879,Image2,1.0,0.0,1,behavior,178.1900461249752,186.19391720899148,190.19938941695727,1.0,6,3,5,19,Image2,1.0,0.0,0.4405235410085879
86,4,272_1.jpg,272_2.jpg,272_3.jpg,-0.19376516800000002,0.781010013,-0.23678042,0.087093533,0.037144517,0.040795209,fondue,panda,drink,food,animal,Unclassified,-0.049949016,0.974775181,im2,im1,right,right,272_3.jpg,272_2.jpg,left,right,1.0,IT,401,1,right,0.44176195800537243,Image2,1.0,1.0,1,behavior,196.2068268749863,204.212218708999,210.21983045898378,1.0,6,5,4,19,Image2,1.0,1.0,0.44176195800537243
87,4,15_1.jpg,15_2.jpg,15_3.jpg,-0.280975804,-0.045292242999999996,-0.10036175300000001,-0.0071446240000000005,0.085979246,0.017304403,seahorse,car,robe,animal,container,clothing,0.09312387,0.235683561,im2,im2,right,left,15_3.jpg,15_2.jpg,left,left,1.0,IT,401,2,left,0.6247072499827482,Image1,0.0,0.0,1,behavior,215.23005554196425,224.23604599997634,230.24219166697003,0.0,7,5,5,19,Image1,0.0,0.0,0.6247072499827482
88,4,188_1.jpg,188_2.jpg,188_3.jpg,-0.245883237,0.84917015,-0.263421326,0.011668088,0.146496554,0.060820768,tab,reindeer,tab,Unclassified,animal,Unclassified,0.134828466,1.095053387,im2,im2,right,left,188_3.jpg,188_2.jpg,left,left,1.0,IT,401,1,left,0.6181794160511345,Image2,1.0,1.0,1,behavior,236.24897495895857,240.25279308395693,243.25840412499383,1.0,2,2,2,19,Image2,1.0,1.0,0.6181794160511345
89,4,58_1.jpg,58_2.jpg,58_3.jpg,-0.12083559699999999,0.606747315,-0.117824253,0.029943567,0.16651302099999998,0.09503001300000001,bathmat,helicopter,light_switch,Unclassified,vehicle,Unclassified,0.136569454,0.727582912,im2,im2,left,left,58_2.jpg,58_3.jpg,right,right,1.0,IT,401,2,left,0.5976337920292281,Image2,1.0,0.0,1,behavior,246.26278708397876,252.26797979197,258.2738767499686,1.0,4,5,9,19,Image2,1.0,0.0,0.5976337920292281
90,4,239_1.jpg,239_2.jpg,239_3.jpg,-0.165268314,0.319899738,-0.098916652,0.161623181,0.0027969229999999998,-0.002959699,blower,caterpillar,suspenders,Unclassified,animal,clothing,-0.158826258,0.485168052,im2,im1,right,left,239_3.jpg,239_2.jpg,left,right,1.0,IT,401,1,left,0.4851514999754727,Image2,1.0,1.0,1,behavior,268.28633366699796,273.29175258398755,279.2987538339803,1.0,3,5,5,19,Image2,1.0,1.0,0.4851514999754727
91,4,6_1.jpg,6_2.jpg,6_3.jpg,0.051797174,0.17948717100000003,0.167217844,0.164646849,0.042824633,0.058595514,hole,ice,shelf,Unclassified,Unclassified,Unclassified,-0.121822216,0.127689997,im2,im1,right,left,6_3.jpg,6_2.jpg,left,right,1.0,IT,401,2,left,0.7349370829761028,Image1,0.0,0.0,1,behavior,285.30555941700004,291.31233704200713,296.3208471669932,0.0,4,4,5,19,Image1,0.0,0.0,0.7349370829761028
92,4,61_1.jpg,61_2.jpg,61_3.jpg,-0.146820214,0.706632404,-0.17939649800000002,0.095773766,0.069827599,0.037910213,sled,snake,easel,vehicle,animal,Unclassified,-0.025946166999999992,0.8534526179999999,im2,im1,left,right,61_2.jpg,61_3.jpg,right,left,1.0,IT,401,2,right,0.5699916249723174,Image2,1.0,0.0,1,behavior,302.32754733395996,309.33318054198753,316.3406202089973,1.0,5,6,2,19,Image2,1.0,0.0,0.5699916249723174
93,4,77_1.jpg,77_2.jpg,77_3.jpg,-0.223331005,0.756723885,-0.282995142,0.021521772999999998,0.14557795099999998,0.0018971139999999999,sorbet,telephone_pole,cheesecake,dessert,Unclassified,Unclassified,0.12405617800000003,0.98005489,im2,im2,left,right,77_2.jpg,77_3.jpg,right,right,1.0,IT,401,2,right,0.634794041980058,Image2,1.0,0.0,1,behavior,319.347716749995,324.3540266249911,328.3606122499914,1.0,3,3,6,19,Image2,1.0,0.0,0.634794041980058
94,4,251_1.jpg,251_2.jpg,251_3.jpg,-0.149930374,0.573845807,-0.020333312,0.051120287,0.08836624400000001,0.087017579,rifle,guinea_pig,ukulele,weapon,animal,musical instrument,0.037245957,0.723776181,im2,im2,right,left,251_3.jpg,251_2.jpg,left,left,1.0,IT,401,2,left,0.4678147920058109,Image1,0.0,0.0,1,behavior,335.3657697919989,342.3714962499798,347.3769320420106,0.0,5,4,5,19,Image1,0.0,0.0,0.4678147920058109
95,4,172_1.jpg,172_2.jpg,172_3.jpg,-0.29047287899999996,0.673806391,-0.291086337,0.07823689,0.032922061,0.015923712,uniform,star_fruit,kilt,clothing,fruit,clothing,-0.045314829,0.96427927,im2,im1,left,right,172_2.jpg,172_3.jpg,right,left,1.0,IT,401,1,right,0.7196052090148441,Image1,0.0,1.0,1,behavior,353.38240095897345,359.3875831249752,363.394673999981,0.0,4,3,2,19,Image1,0.0,1.0,0.7196052090148441
96,4,182_1.jpg,182_2.jpg,182_3.jpg,-0.362591955,0.723242275,-0.17317336600000002,0.025509897000000004,0.069247317,0.061714186,spear,lion,sword,weapon,animal,weapon,0.04373742,1.08583423,im2,im2,right,right,182_3.jpg,182_2.jpg,left,left,1.0,IT,401,1,right,0.5446680829627439,Image2,1.0,1.0,1,behavior,366.40148699999554,371.4048487920081,379.41204458399443,1.0,3,7,4,19,Image2,1.0,1.0,0.5446680829627439
97,4,228_1.jpg,228_2.jpg,228_3.jpg,0.100063679,0.471766605,-0.165703472,0.108807758,-0.037935395,0.030041638,slipper,crutch,wrapping_paper,Unclassified,Unclassified,Unclassified,-0.14674315300000002,0.371702926,im2,im1,left,right,228_2.jpg,228_3.jpg,right,left,1.0,IT,401,1,right,0.5391475000069477,Image1,0.0,1.0,1,behavior,384.41778024996165,390.42375104199164,395.43003629200393,0.0,4,4,4,19,Image1,0.0,1.0,0.5391475000069477
98,4,45_1.jpg,45_2.jpg,45_3.jpg,-0.11494796,0.494465924,-0.150249098,0.036888303,0.127534222,0.03910964,binder,porcupine,toaster,Unclassified,animal,kitchen appliance,0.090645919,0.609413884,im2,im2,right,left,45_3.jpg,45_2.jpg,left,left,1.0,IT,401,1,left,0.5954650419880636,Image2,1.0,1.0,1,behavior,400.436159416975,408.44212316698395,415.4504822919844,1.0,6,6,3,19,Image2,1.0,1.0,0.5954650419880636
99,4,174_1.jpg,174_2.jpg,174_3.jpg,-0.10177776699999999,0.8806909759999999,-0.154750483,0.107742974,0.0250413,-0.006150138,flamingo,doorstop,flamingo,animal,Unclassified,animal,-0.082701674,0.982468743,im2,im1,right,left,174_3.jpg,174_2.jpg,left,right,1.0,IT,401,1,left,0.48627658298937604,Image2,1.0,1.0,1,behavior,419.4564714169828,425.461075041967,431.477175041975,1.0,4,5,5,19,Image2,1.0,1.0,0.48627658298937604
100,5,208_1.jpg,208_2.jpg,208_3.jpg,0.251626171,0.379195578,0.274491796,-0.013570801,0.126956373,-0.003366103,centerpiece,polo_shirt,ice_cube,Unclassified,clothing,Unclassified,0.140527174,0.12756940699999994,im2,im2,right,left,208_3.jpg,208_2.jpg,left,left,1.0,IT,401,1,left,0.5166983330273069,Image2,1.0,1.0,1,behavior,1.0055523750488646,6.011257375008427,10.022363292053342,1.0,3,3,2,22,Image2,1.0,1.0,0.5166983330273069
101,5,227_1.jpg,227_2.jpg,227_3.jpg,0.023208085,0.39009244600000004,-0.164407422,0.203355809,0.06803070900000001,0.087353902,collar,lip_balm,piglet,Unclassified,Unclassified,animal,-0.1353251,0.366884361,im2,im1,right,left,227_3.jpg,227_2.jpg,left,right,1.0,IT,401,1,left,0.4302855000132695,Image2,1.0,1.0,1,behavior,13.028979499998968,19.03485479200026,24.04797229199903,1.0,4,4,4,22,Image2,1.0,1.0,0.4302855000132695
102,5,91_1.jpg,91_2.jpg,91_3.jpg,-0.435631021,0.776967693,-0.369054351,0.07908970900000001,0.106871898,0.04545567,ankle,garbage_truck,clasp,body part,container,Unclassified,0.027782189000000013,1.212598714,im2,im2,left,left,91_2.jpg,91_3.jpg,right,right,1.0,IT,401,2,left,0.5674017920391634,Image2,1.0,0.0,1,behavior,29.055144167039543,35.059551000013016,42.06528766703559,1.0,4,6,6,22,Image2,1.0,0.0,0.5674017920391634
103,5,93_1.jpg,93_2.jpg,93_3.jpg,-0.400776166,0.8188854259999999,-0.306330571,0.08810712,0.028169225,0.060151719000000006,film,walrus,checkbook,Unclassified,animal,Unclassified,-0.059937895,1.219661592,im2,im1,right,right,93_3.jpg,93_2.jpg,left,right,1.0,IT,401,1,right,0.813899583008606,Image2,1.0,1.0,1,behavior,49.07234450004762,54.07762979203835,58.0878886670107,1.0,3,3,5,22,Image2,1.0,1.0,0.813899583008606
104,5,298_1.jpg,298_2.jpg,298_3.jpg,-0.33023614,0.8969075209999999,-0.267696241,0.07296154099999999,0.22138832100000003,0.125544378,train_car,fish,train_car,Unclassified,animal,Unclassified,0.14842677999999998,1.227143661,im2,im2,left,left,298_2.jpg,298_3.jpg,right,right,1.0,IT,401,2,left,0.49969049997162074,Image2,1.0,0.0,1,behavior,64.0933047500439,72.10051820805529,79.10759979201248,1.0,6,6,3,22,Image2,1.0,0.0,0.49969049997162074
105,5,243_1.jpg,243_2.jpg,243_3.jpg,-0.058798447000000004,0.54437992,-0.071977671,0.11403908199999999,0.045815336,0.025215152,canoe,deer,jetski,vehicle,animal,Unclassified,-0.068223746,0.603178367,im2,im1,right,right,243_3.jpg,243_2.jpg,left,right,1.0,IT,401,1,right,0.3816066249855794,Image2,1.0,1.0,1,behavior,83.11186762503348,90.1161439170246,96.12260616704589,1.0,5,5,6,22,Image2,1.0,1.0,0.3816066249855794
106,5,10_1.jpg,10_2.jpg,10_3.jpg,-0.09322928800000001,0.147162109,-0.287273477,0.070119099,0.053486124,0.046782948,bathtub,fox,briefcase,container,animal,container,-0.016632975,0.24039139699999998,im2,im1,left,left,10_2.jpg,10_3.jpg,right,left,1.0,IT,401,2,left,0.5944889590027742,Image2,1.0,0.0,1,behavior,103.13101287500467,109.13617495802464,114.14278795802966,1.0,4,4,5,22,Image2,1.0,0.0,0.5944889590027742
